관리번호,사업장명,category,업태구분명,위생업태명,도로명주소,지번주소,전화,인허가일자,영업상태,hub,existing_slug,status
3220000-212-2025-00013,어스니스파 마사지 강남본점,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로19길 48, 지상1층 (신사동)",서울특별시 강남구 신사동 554-10,,2025-02-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00020,스파 인 마인드(SPA In Mind),facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로 542, 542빌딩 지상4층 402호 (청담동)",서울특별시 강남구 청담동 53 542빌딩,,2025-03-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00021,지앤씨 웰니스센터(G&C Wellness Center),facial,피부미용업,피부미용업,"서울특별시 강남구 가로수길 35, 소호빌딩 지하1층 (신사동)",서울특별시 강남구 신사동 535-26 소호빌딩,,2025-03-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00023,알렉산드리아 프로페셔널,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로153길 17, 지상3층 (신사동)",서울특별시 강남구 신사동 654,,2025-03-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00025,이너스킨 앤 바디,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로157길 14-7, 압구정빌딩 지상6층 (신사동)",서울특별시 강남구 신사동 663-17 압구정빌딩,,2025-04-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00030,이로움뷰티 강남점,facial,피부미용업,피부미용업,"서울특별시 강남구 강남대로152길 23, 5층 501호 (신사동)",서울특별시 강남구 신사동 512-11,,2025-04-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00031,닥터나인틴스파,facial,피부미용업,피부미용업,"서울특별시 강남구 삼성로144길 6, 지상2층 (청담동)",서울특별시 강남구 청담동 62-30,,2025-04-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00042,에스앤에이치 듀얼왁싱 슈가링&하드 압구정점,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로46길 5-6, 압구정로데오스타 A동 404호 (신사동)",서울특별시 강남구 신사동 660-17 압구정로데오스타,,2025-06-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00044,피티아,facial,피부미용업,피부미용업,"서울특별시 강남구 논현로167길 16, 2층 203호중 206호 (신사동)",서울특별시 강남구 신사동 576-10,,2025-06-16,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00048,퀸슈가링왁싱테라피 강남압구정점,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로46길 5-6, 압구정로데오스타 A동 지상5층 506-b호 (신사동)",서울특별시 강남구 신사동 660-17 압구정로데오스타,,2025-06-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00054,연비담,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로96길 15, 파크힐 빌딩 지상5층 (청담동)",서울특별시 강남구 청담동 58-9 파크힐 빌딩,,2025-07-16,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00058,러쉬스파 압구정점,facial,피부미용업,피부미용업,"서울특별시 강남구 언주로 868, 지하1층 (신사동)",서울특별시 강남구 신사동 636,,2025-08-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00062,럭스케어,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로 107, BIO 지하2층 (신사동)",서울특별시 강남구 신사동 501-2 BIO,,2025-08-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00064,디유에스테틱 프리베 청담점,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로 449, 청하빌딩 지상2층 2호 (청담동)",서울특별시 강남구 청담동 100-32 청하빌딩,,2025-08-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00065,지오,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로57길 6, 5층 (청담동)",서울특별시 강남구 청담동 91-15,,2025-09-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00071,드네서울,facial,피부미용업,피부미용업,"서울특별시 강남구 강남대로158길 46, 5층 502호 (신사동)",서울특별시 강남구 신사동 518-8,,2025-09-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00074,청담엘 에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로101길 11, 지상3층 312호 (청담동)",서울특별시 강남구 청담동 132-16,,2025-10-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00078,청담 슈가링 왁싱&테라피,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로85길 30, 지상1층 106호 (청담동, 청담신원아침도시마인)",서울특별시 강남구 청담동 122-35 청담신원아침도시마인,,2025-10-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00082,스파두이 청담,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로81길 16-6, 3층 (청담동)",서울특별시 강남구 청담동 117-14,,2025-10-29,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00084,예신 압구정점,facial,피부미용업,피부미용업,"서울특별시 강남구 가로수길 78, 4층 (신사동)",서울특별시 강남구 신사동 547-2,,2025-10-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00085,클래리티 청담왁싱,facial,피부미용업,피부미용업,"서울특별시 강남구 삼성로149길 3-9, 지상1층 102호 (청담동)",서울특별시 강남구 청담동 7-14,,2025-11-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00087,누보뷰티,facial,피부미용업,피부미용업,"서울특별시 강남구 논현로159길 9, 지상4층 (신사동)",서울특별시 강남구 신사동 566-30,,2025-11-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00090,루메디,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로55길 12, 지상5층 (청담동)",서울특별시 강남구 청담동 38-27,,2025-11-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00094,바디캔버스 청담점,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로94길 33, 지상3층 302호 (청담동)",서울특별시 강남구 청담동 52-8,,2025-11-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00097,더풋샵 압구정역점,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로30길 23, 지하1층 (신사동)",서울특별시 강남구 신사동 609-1,,2025-11-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00100,엘 바이 세븐(L by 7),facial,피부미용업,피부미용업,"서울특별시 강남구 삼성로146길 10, 2층 (청담동)",서울특별시 강남구 청담동 62,,2025-12-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00102,셀파바이청담,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로 803, 메타타워Ⅳ 지하1층 일부호 (신사동)",서울특별시 강남구 신사동 666-10 메타타워Ⅳ,,2025-12-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00106,위뷰티 청담점,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로 540, 3층 301호 (청담동)",서울특별시 강남구 청담동 52-6,,2025-12-30,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2025-00107,소마렛(SOMARET) 스파 압구정,facial,피부미용업,피부미용업,"서울특별시 강남구 논현로157길 35, 2층 (신사동)",서울특별시 강남구 신사동 556-11,,2025-12-31,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00001,청담온바디,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로55길 12-4, 지하1층 (청담동)",서울특별시 강남구 청담동 38-23,,2026-01-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00005,더세종뷰티 청담점,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로162길 16, 5층 (청담동)",서울특별시 강남구 청담동 83-12,,2026-01-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00016,더프라임,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로68길 15, 리즈빌딩 4층 (청담동)",서울특별시 강남구 청담동 17-2 리즈빌딩,,2026-02-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00018,고운결스파&왁싱,facial,피부미용업,피부미용업,"서울특별시 강남구 논현로175길 68, 2층 207호 (신사동)",서울특별시 강남구 신사동 549-9,,2026-02-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00019,아리아 스파,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로152길 25, 4층 (청담동)",서울특별시 강남구 청담동 89-8,,2026-03-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00023,시수하우스,facial,피부미용업,피부미용업,"서울특별시 강남구 논현로155길 37, 1층 (신사동)",서울특별시 강남구 신사동 555-16,,2026-03-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00027,프리미어 에스테틱,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로 457, 앙스돔빌딩 지상5층 (청담동)",서울특별시 강남구 청담동 98-7 앙스돔빌딩,,2026-03-16,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00028,오하에스테틱 압구정 본점,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로54길 6, 지상2층 (신사동)",서울특별시 강남구 신사동 661-7,,2026-03-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00031,PHOTON SKIN CARE CHEONGDAM,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로162길 12, 마드레스 2층 (청담동)",서울특별시 강남구 청담동 83-1 마드레스,,2026-03-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00034,바디플로,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로32길 25, 아진빌딩 지상1층 (신사동)",서울특별시 강남구 신사동 608-2 아진빌딩,,2026-04-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00035,비슈다 청담,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로148길 48-18, 4층 (청담동)",서울특별시 강남구 청담동 19-10,,2026-04-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00039,소니드얼굴윤곽 압구정미니쉬점,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로49길 9, 2층 (신사동)",서울특별시 강남구 신사동 651-19,,2026-04-14,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00046,청담코코테라피,facial,피부미용업,피부미용업,"서울특별시 강남구 삼성로145길 11-4, 2층 (청담동)",서울특별시 강남구 청담동 11-2,,2026-05-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00047,스칼프잇 헤드스파,facial,피부미용업,피부미용업,"서울특별시 강남구 언주로168길 15, 3층 (신사동)",서울특별시 강남구 신사동 644-3,,2026-05-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00048,미니쉬 발몽스파 압구정로데오점,facial,피부미용업,피부미용업,"서울특별시 강남구 도산대로49길 9, 2층 (신사동)",서울특별시 강남구 신사동 651-19,,2026-05-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00055,벨라인에스테틱 청담점,facial,피부미용업,피부미용업,"서울특별시 강남구 압구정로80길 31, BE*twixt 빌딩 3층 일부호 (청담동)",서울특별시 강남구 청담동 92-13 BE*twixt 빌딩,,2026-06-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00056,설향,facial,피부미용업,피부미용업,"서울특별시 강남구 선릉로148길 52-10, 5층 (청담동)",서울특별시 강남구 청담동 19-36,,2026-06-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-212-2026-00060,뷰티블르바드,facial,피부미용업,피부미용업,"서울특별시 강남구 학동로97길 38, 더하우스 4층 (청담동)",서울특별시 강남구 청담동 68-9 더하우스,025188066,2026-07-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-1983-00001,백민재헤어샵,salon,일반미용업,종합미용업,"서울특별시 강남구 학동로101길 26, 청담 삼익상가 지상2층 222-1호 (청담동)",서울특별시 강남구 청담동 134-20 청담 삼익상가,025451290,1983-06-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-1989-00001,"피부에밥을주는여자, 이금희피부과학",facial,피부미용업,종합미용업,"서울특별시 강남구 선릉로 817, 3층 (신사동, 캠포츠빌딩)",서울특별시 강남구 신사동 665-4,025152171,1989-05-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2004-00001,정샘물미용실,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로79길 19, 레인 에비뉴 지하1,2층 (청담동)",서울특별시 강남구 청담동 121-28 레인 에비뉴,025188100,2004-04-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2006-00003,제니하우스2호점,salon,일반미용업,종합미용업,서울특별시 강남구 선릉로146길 56 (청담동),서울특별시 강남구 청담동 16-1,0234487104,2006-09-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2007-00003,제니하우스 삼호점,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로68길 29, 지상1층 (청담동)",서울특별시 강남구 청담동 17-9,34483114,2007-07-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2008-00004,김성현고센헤어,salon,기타,종합미용업,"서울특별시 강남구 언주로168길 6-9, 지하1층, 지상1층,지상2층,지상3층 (신사동)",서울특별시 강남구 신사동 634-9,,2008-08-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2008-00013,현대미용실,facial,피부미용업,종합미용업,"서울특별시 강남구 압구정로29길 71 (압구정동,제4동지하1층4호)",서울특별시 강남구 압구정동 369-1 제4동지하1층4호,025440026,2008-12-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2008-00021,컬처앤 네이처,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로 754 (청담동,지상1층)",서울특별시 강남구 청담동 1-17 지상1층,34440999,2008-10-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2009-00009,보이드바이박철,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로66길 57, 지층,1층 (청담동)",서울특별시 강남구 청담동 26-25,0234430999,2009-04-23,영업,gangnam-cheongdam,void-cheongdam-hair-makeup,PENDING_REVIEW
3220000-213-2009-00039,엘리휴바이허진희,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로57길 13-4, 3층 (청담동)",서울특별시 강남구 청담동 88-29,0234447025,2009-10-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2009-00054,뷰티피아,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로 450, 예전빌딩 지상3층 (청담동)",서울특별시 강남구 청담동 5-9 예전빌딩,025390964,2009-11-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2009-00064,그레이스 미용실,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로36길 22-6 (신사동,지상2층)",서울특별시 강남구 신사동 620-6 지상2층,,2009-12-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2009-00073,민에스테틱,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로132길 61, 202호 (청담동)",서울특별시 강남구 청담동 35-12 202호,,2009-07-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2010-00032,컨셉피(Concept P),salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로57길 20, 지상2층 (청담동)",서울특별시 강남구 청담동 89-21,025419985,2010-04-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2010-00096,지모먼트 헤어살롱,salon,기타,종합미용업,"서울특별시 강남구 도산대로78길 24 (청담동,지상1층)",서울특별시 강남구 청담동 12-20 지상1층,025165274,2010-10-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2010-00111,진여워터테라피,facial,피부미용업,종합미용업,"서울특별시 강남구 언주로170길 11, 3층 (신사동)",서울특별시 강남구 신사동 636-19,,2010-11-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2010-00125,휘오레블룸,salon,기타,종합미용업,"서울특별시 강남구 도산대로49길 23, 휘오레 지상2,3층 (신사동)",서울특별시 강남구 신사동 648-6 휘오레,025125525,2010-12-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2011-00029,순수 청담본점,salon,기타,종합미용업,"서울특별시 강남구 도산대로61길 4, 지하1층~지상6층 (청담동)",서울특별시 강남구 청담동 92-1,,2011-04-11,영업,gangnam-cheongdam,soonsoo-cheongdam,PENDING_REVIEW
3220000-213-2011-00058,차홍아르더 본점,salon,기타,종합미용업,"서울특별시 강남구 언주로152길 10, 1~6층 (신사동)",서울특별시 강남구 신사동 630-13,,2011-07-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2011-00065,에이바이봄,salon,기타,종합미용업,"서울특별시 강남구 선릉로152길 40, 에이바이봄 지상2층,3층,4층 (청담동)",서울특별시 강남구 청담동 91-6 에이바이봄,025468765,2011-08-17,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2011-00066,청담111,salon,기타,종합미용업,"서울특별시 강남구 도산대로56길 12 (청담동,지하1층~지상2층)",서울특별시 강남구 청담동 1-11 지하1층~지상2층,,2011-08-24,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2011-00084,비기닝 Beginning,salon,일반미용업,종합미용업,"서울특별시 강남구 언주로153길 12, 태경빌딩 4층 (신사동)",서울특별시 강남구 신사동 626-70 태경빌딩,,2011-10-27,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2011-00102,살롱드 주,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로 309, 206호 (압구정동, 주구센타 B동)",서울특별시 강남구 압구정동 481,,2011-12-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2011-00123,휴봄스파,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로53길 9, 지상2층 (신사동)",서울특별시 강남구 신사동 652-9,,2011-11-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2011-00129,더포엠,salon,일반미용업,종합미용업,"서울특별시 강남구 논현로172길 26, 지상2층 (신사동)",서울특별시 강남구 신사동 606,,2011-05-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00018,에스타,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로 332, 지상2층 (신사동)",서울특별시 강남구 신사동 660-7 지상2층,,2012-02-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00031,미앤미 머리사랑,salon,일반미용업,종합미용업,"서울특별시 강남구 학동로 609, 지상1층 4-나호 (청담동, 청담삼익상가)",서울특별시 강남구 청담동 133-3,0234457110,2012-03-19,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00070,살로메 네일,nail_lash,네일아트업,종합미용업,"서울특별시 강남구 논현로161길 57, 2층 (신사동)",서울특별시 강남구 신사동 551-11,025434163,2012-05-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00078,라이온헤어 4F,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로55길 46, 4층 (청담동)",서울특별시 강남구 청담동 83-3,,2012-06-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00082,아라알레스(A La alles),salon,일반미용업,종합미용업,"서울특별시 강남구 언주로164길 29, 지상2층 (신사동)",서울특별시 강남구 신사동 646-2 지상2층,025173494,2012-06-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00104,스타일러 H,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로71길 10, 3층 (청담동)",서울특별시 강남구 청담동 101-6,,2012-07-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00109,디오드 청담본점,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로53길 10, 지상3층 (신사동)",서울특별시 강남구 신사동 666-20,,2012-08-07,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00116,차홍아르더 도산점,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로45길 5-5, 지하1,지상1,2층 (신사동)",서울특별시 강남구 신사동 630-24,,2012-08-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00128,스파(SPA) 김청경,facial,피부미용업,종합미용업,"서울특별시 강남구 도산대로75길 21, 지상4층 (청담동)",서울특별시 강남구 청담동 96-4,,2012-09-11,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00164,약손명가 에스테틱(청담점),salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로162길 52, 지상2층 (청담동, 비젼빌딩)",서울특별시 강남구 청담동 81-8,025428540,2012-11-06,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00166,2 TTI,salon,일반미용업,종합미용업,"서울특별시 강남구 언주로172길 26, 지상1층 (신사동)",서울특별시 강남구 신사동 643-6,0234451117,2012-11-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2012-00180,인트라다 by 한지오,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로155길 5, 지상4층 (신사동)",서울특별시 강남구 신사동 665-10,,2012-12-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2013-00003,오보테,salon,일반미용업,종합미용업,"서울특별시 강남구 삼성로133길 4, 지상2층 (청담동)",서울특별시 강남구 청담동 31-15,0260830881,2013-01-08,영업,gangnam-cheongdam,hautbeaute,PENDING_REVIEW
3220000-213-2013-00016,수빈헤어& 메이크업,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로55길 52, 3층 (청담동)",서울특별시 강남구 청담동 83,,2013-02-04,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2013-00019,커즈(CUZ),salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로148길 30, 지상3층 (청담동)",서울특별시 강남구 청담동 21-8,,2013-02-13,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2013-00030,손에 물들다,salon,일반미용업,종합미용업,"서울특별시 강남구 논현로159길 14, 지상1층 102호 (신사동)",서울특별시 강남구 신사동 567-26,025180826,2013-03-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2013-00045,라이온헤어5F,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로55길 46, 지상5층 (청담동)",서울특별시 강남구 청담동 83-3,,2013-12-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2013-00048,차홍아르더 청담점,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로75길 17-3, 지하1층~지상3층 (청담동)",서울특별시 강남구 청담동 96-24,025448520,2013-06-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2014-00008,블로우 블러쉬 청담점,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로72길 8, 지하1층 2호 (청담동)",서울특별시 강남구 청담동 80-19 지하1층 2호,025116486,2014-04-18,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2014-00015,무이헤어,salon,일반미용업,종합미용업,"서울특별시 강남구 학동로 513, 2층 4호 (청담동, 진흥아파트)",서울특별시 강남구 청담동 73 진흥아파트,,2014-09-03,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2014-00040,서희 헤어 컬처,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로 214, 현대종합상가빌딩 109호 (신사동)",서울특별시 강남구 신사동 615 현대종합상가빌딩,,2014-02-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00005,미장원바이(by)태현,salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로75길 14-1, 지하1층.지상1,2층 (청담동)",서울특별시 강남구 청담동 99-11,,2015-01-28,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00006,신비속눈썹,nail_lash,네일아트업,종합미용업,"서울특별시 강남구 도산대로53길 30, 1층 102호 (신사동)",서울특별시 강남구 신사동 665-9,0234464589,2015-02-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00009,가든헤어,salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로 212, 2층 1호 (신사동)",서울특별시 강남구 신사동 614-7,,2015-03-10,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00013,디 마르 장수희,salon,일반미용업,종합미용업,"서울특별시 강남구 삼성로149길 7, 4,5층 (청담동)",서울특별시 강남구 청담동 12-15,,2015-04-21,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00048,누에보(NUEVO),salon,기타,종합미용업,서울특별시 강남구 도산대로45길 16-5 (주)헤어코아사옥 2층 (신사동),서울특별시 강남구 신사동 650-3 (주)헤어코아사옥,,2015-10-01,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00050,알루(ALUU),salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로148길 12, 지상2층~6층 (청담동)",서울특별시 강남구 청담동 22-1,,2015-10-20,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00055,상상모리 청담점,salon,일반미용업,종합미용업,"서울특별시 강남구 학동로 503, 201호 (청담동)",서울특별시 강남구 청담동 76-6,,2015-11-02,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2015-00066,쥬라엘드살롱,salon,일반미용업,종합미용업,"서울특별시 강남구 강남대로152길 18, 지상3층 (신사동, 선안빌딩)",서울특별시 강남구 신사동 514,,2015-03-05,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2016-00016,멜리아(melia),nail_lash,네일아트업,종합미용업,"서울특별시 강남구 도산대로70길 12-6, 지상1층 101호 (청담동)",서울특별시 강남구 청담동 17-19,,2016-05-12,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2016-00026,라뷰티코아 청담,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로161길 24, Y&B찬화빌딩 지상2층 (신사동)",서울특별시 강남구 신사동 661-16 Y&B찬화빌딩,0234449997,2016-08-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2016-00038,우노플로,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로148길 48-6, 지하1층 지상1,2,3층 (청담동)",서울특별시 강남구 청담동 19-16,,2016-08-22,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2017-00008,치치라보(ChiChi LABO),salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로75길 11, 지하2층 (청담동)",서울특별시 강남구 청담동 96-27,,2017-05-08,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2017-00011,리풋(ReFOOT),facial,피부미용업,종합미용업,"서울특별시 강남구 강남대로152길 18, 5층 (신사동)",서울특별시 강남구 신사동 514,,2017-05-26,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2017-00017,PETE KANG Hair Artisan(피트강 아티잔),salon,일반미용업,종합미용업,"서울특별시 강남구 도산대로78길 38, 1~3층 (청담동)",서울특별시 강남구 청담동 13-25,,2017-09-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2017-00019,WOOSUN(우선),salon,일반미용업,종합미용업,"서울특별시 강남구 압구정로79길 27, 지상1,2층 (청담동)",서울특별시 강남구 청담동 122-9,,2017-09-25,영업,gangnam-cheongdam,,PENDING_REVIEW
3220000-213-2017-00040,다교,salon,일반미용업,종합미용업,"서울특별시 강남구 선릉로160길 5, 3층 (청담동)",서울특별시 강남구 청담동 84-18,,2017-09-01,영업,gangnam-cheongdam,dakyo-nail-apgujeong,PENDING_REVIEW
